text,lang
"@AraniBasuTOI Congratulations DDCA:

DDCA is the only Sports Body to pay salary to its employees during the lock do… https://t.co/Po5uIwwI9I",en
RDX Sports: 5% Promo Code #voucher #promotion https://t.co/s1jMIDhNN3,en
"Can we still have sports as long as every player, coach, ref, and camera operator are tested consistently, and they… https://t.co/X1qVIkwaaZ",en
"Just saw 8 white tailed deer running through the forest. And the entire time, heard those sports car idiots revving… https://t.co/YOXBaGrnRH",en
"RT @GlobalSportASU: ""That message is really resonating in the sense that people in the United Kingdom are saying we love sport, sport is po…",en
RT @JordanCrammer: .@Vol_Baseball alums Garrett Stallings and Zach Linginfelter were at their first spring training in Arizona when the spo…,en
"The problem is, before this all happened I was playing on two indoor soccer teams and one outdoor. I had a flag foo… https://t.co/1eKGBiAQqB",en
Did you know that the Zero range is available in LHD as well as RHD.... Visit our website to see what other options… https://t.co/qO24kYbB8K,en
RT @GonzaRotta: Hoy 21:30hs por TyC Sports especial de Marcelo Gallardo. De nada ✋,es
"RT @SBNation: The fifth major sport is back in our lives. 

""The Challenge""

https://t.co/kpdxC56C6j",en
Ok but how do some girls go to the gym in cute sports bras and leggings do a killer workout and look photo shoot re… https://t.co/CKcIQsOgqP,en
"@nekojarashi0715 contemporary使ってる人が言ってた
sportsはそんな気にならん",ja
"RT @JenksNBCS: Since we don't have any sports, here's a play-by-play of me walking our 15 year-old basset hound. Hint: She's SLOW https://t…",en
"RT @WarriorNationCP: President Donald Trump is meeting with all major-league sports commissioners on Saturday. #NFL
https://t.co/Q5lrdcsC6h",en
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
RT @CashMuny_36: I can 99% guarantee you any “sports” twitter account with a Lamar Jackson avi was not a Ravens fan before 2018 and some of…,en
"@richardcobbett @Bhaal_Spawn I love the one for Street Sports Baseball, because that's the look of a man who just b… https://t.co/WnddU9kGEQ",en
RT @oilersyyc: Today would have been the final Battle of Alberta of the year before the start of the playoffs. :( #letsgooilers #flames #nh…,en
"RT @marcushjohnson: Starting to think we legit might be inside the house until like October. No sports, no school, no restaurants. I hate T…",en
RT @Reuters: Global sports editor @ossianshine and correspondent @karolosgrohmann breakdown the postponement of the 2020 Games – and the cr…,en
"RT @aaronbronsteter: President Trump will host a conference call with the heads of most major sports leagues/entities today, which includes…",en
No sports moment topped this for me. https://t.co/uQhU5fCIKI,en
RT @CBSSports: A message from your friends at CBS Sports https://t.co/PIyvhcStdz,en
"RT @Naperville_Sun: ‘I am still hopeful’: Yale recruit Matthew Appel eyes state titles in the discus and shot put for Neuqua Valley, via Ke…",en
RT @CBSSports: A message from your friends at CBS Sports https://t.co/PIyvhcStdz,en
RT @CBSSports: A message from your friends at CBS Sports https://t.co/PIyvhcStdz,en
"RT @FOXSportsPR: It’s time to rally.
 
Here’s the game plan: be a team player and do your part. Wash your hands, stay home and stay safe.…",en
President Trump to have conference call with major sports commissioners https://t.co/ptx34P93tu https://t.co/NK5iyqsabV,en
President Trump Plans Conference Call With All Sports Commissioners https://t.co/GtK772W3iL via @fishsports,en
"RT @BreitbartNews: The Patriots team plane is being used to transport 1.2 million N95 masks from China, to the United States. https://t.co/…",en
RT @CBSSports: A message from your friends at CBS Sports https://t.co/PIyvhcStdz,en
RT @UNIMensRugby: Check out @UNIMensRugby and @Hou_Sabercats Paul Emerick on the Moonlight Graham sports podcast this season! #BornInTheWoo…,en
RT @MMcCarthyREV: Good news. MLB and NHL Networks will pay their freelancers through April 2020 at least. The two sports networks had previ…,en
"RT @WarriorNationCP: President Donald Trump is meeting with all major-league sports commissioners on Saturday. #NFL
https://t.co/Q5lrdcsC6h",en
"@Slindelo_M Sli, you're  posing like you're about to take an indirect free-kick...are you giving us today's sports update?",en
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
"RT @espn: We miss sports. 

So we improvised 😂 https://t.co/I8wjJFhBKF",en
@robwoollard_afp @_PaulHayward @GlennMoore7 It’s funny watching sports people figure out how private equity works.… https://t.co/pnYMoIGFLy,en
"RT @EHSBoysXC: EMHS GIRLS TRACK AND FIELD PICTURE OF THE DAY:
Brandi and McKenna warming up for a race at ECHS. https://t.co/1mvzGU51cR",en
The only sports action we’re getting is that dad hitting dingers off that little kid 😩,en
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
"@AdamSchefter @AdamSchefter - W H Y??

If the owners are so desperate to open their leagues in the midst of us tryi… https://t.co/HaJCCzCPvO",en
@FAQ4545 @Mdrc76Maia @strom_annette @WifeySpice90 @pleasure74 @ValH213 @alxellt0308 @captrwrpnts @DDD_101_… https://t.co/2N6EyR5oE9,en
Politics suck ......sports is where it’s at ......have a steak and potatoes 🥔 #Solutions,en
"@PoornWeird @BleacherNation 2015....

https://t.co/wMILbkRqE5",und
@BuckeyeEmpire @charles_grant @ExcessDepth Ohio fans are the softest in all of sports https://t.co/8f85vwkhOM,en
"An awesome write about Freshman of the Year @vaya14_ !!!
https://t.co/t75ajcRq4p",en
"RT @Strandjunker: @soledadobrien Unexpected tip for a mask, with step by step instructions. Also suitable for winter sports during the afte…",en
iHeartRadio is shining a spotlight on businesses doing good in our community during these uncertain times. Anheuser… https://t.co/ebhf3bcVJV,en
A sports-based intro to pandas and matplotlib Python libraries - https://t.co/cYO2mQ1wwJ #Analytics thanks @RichardEudes,en
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
"RT @RichmondRsports: HIGH SCHOOL BASEBALL: Madison Southern's Robinson and Newman, Central's Anderson named preseason All-Americans
@MCHS_B…",en
RT @Chris_Widlic: Great visit with Robin Miller on @FOX59 sports OT now. @RACERmag @IndyCar https://t.co/ncLOg8yg1T,en
RT @lassanawelt: Bein Sports a décidé de faire revivre la CAN 2019 et le sacre de l'Algérie tous les soirs à 20h30 à partir de lundi sur @b…,fr
RT @jasongay: The #littletikeslamdunk contest is the only sports competition that matters right now.,en
I feel like we’re gonna be hit with some bad news on the sports end of things here soon... 🤞🏼 https://t.co/zLyPNB3N1H,en
"RT @ggreenwald: Look what a pathological liar @JoeNBC is. Today he said about the coronavirus pandemic in the US: 

""Everybody saw this com…",en
"RT @UKSportsNetwork: As we move into Final Four weekend and look back at the 2012 National Champions, we're excited to take #BBN back to on…",en
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
RT @UNIMensRugby: Check out @UNIMensRugby and @Hou_Sabercats Paul Emerick on the Moonlight Graham sports podcast this season! #BornInTheWoo…,en
"RT @UK_STA: Got a question about the Sports Therapy Industry, head to https://t.co/xXLvhhwtwI or email admin@thesta.co.uk

We are a ""not fo…",en
RT @GonzaRotta: Hoy 21:30hs por TyC Sports especial de Marcelo Gallardo. De nada ✋,es
@Tarheel_Sports_ @CuseWatercooler @CongressmanCuse @CuseWaterBoy @accmbb Only when we need a good laugh.,en
@gwshoe but i wear like sports bras,en
"Guys ,some can't wait for this Sports😅😅  
WWE, 

guys.😍😅the thing that makes  , cools'😍😇🤼‍♂️🤼‍♂️🤼🤼🤼‍♀️

still maint… https://t.co/Xx7Vjqtunz",en
"Liverpool furlough staff affected by Premier League suspension 

#SoccerNews #soccer #sports  
https://t.co/8MzeH4ClCG",en
@GrahamTiedtkePO It will be interesting what the White House does at noon today with a conference call to all the sports comissioners......,en
@REALLYjRu What we needed some@sports on th TL,en
RT @Amer1Patriot: Bookies offer gamblers bizarre options in world without sports. This is interesting... https://t.co/9qduL9iGe9,en
RT @XHSports: Do not miss the latest sports news!  Subscribe To Xinhua Sports!,en
RT @CardiffUniSport: It’s disappointing at this time of great difficulty and national crisis that vandals have chosen to force entry to our…,en
Here is your daily sports update:,en
RT @TCMIndy: Get your heart pumping💓and your body moving! It's time to get off the couch &amp; do some line hops with our @RileyChildrens Sport…,en
"RT @JeremyMcLellan: Matt Damon, LeBron James, Jeremy McLellan... https://t.co/R2nYcCWMY1",en
"RT @chnews: America Needs Sports, But ... ... Athletics Are Done For This Year ... Unless Leagues, NCAA, Schools Step Up and Lead ASAP - ht…",en
RT @pushsquare: IGN's 'Summer of Gaming' Online Event Suggests PS5 Blowout in June https://t.co/Fxs8rxEAcX #PS5 #Industry https://t.co/YZ5f…,en
"RT @DeporFinanzas: 📲 Most popular sports teams on #facebook during march 2020!

EUROPE ➡ 🥇 @LFC 

AMERICA ➡ 🥇 @Flamengo 

ASIA ➡ 🥇 @persib…",ro
"Having been the only woman in a sports meeting full of men already many many times in my career, I hope Cathy Engel… https://t.co/XvK6el5wDS",en
Can I get the zoom password for all the sports leagues meeting with trump please,en
Please talk to me about sports!!,en
I don’t know why but there’s something sad to me about the Yeezy 350 Desert Sage. It feels like watching a sports d… https://t.co/jfo5trGFyq,en
"@MikeFrancesa Mike, worst sports loss of your life?",en
RT @OregonTradesmen: ICYMI: New Tier III junior hockey team will call @OregonIceArena home https://t.co/Uye4tqjQC5 via @madisondotcom #NA3H…,en
RT @HardballTalk: President Trump to have conference call with major sports commissioners https://t.co/ptx34P93tu https://t.co/NK5iyqsabV,en
"RT @BangBangtan_Esp: [📸] @BTS_twt

Sports Today (prensa coreana) hizo una serie de artículos llamados 'Back to the Star' y lanzó fotos de #…",es
"સમયસર લેવામાં આવેલો 21 દિવસના લોકડાઉનનો નિર્ણય સારો છે: ચેતેશ્વર પુજારા
https://t.co/cHaqqCp2NV",gu
"@DavidLimbaugh Sports are suspended for God sakes. 

That's the first social thing people connect on.",en
Virgin are pausing payments for skysports and bt sports. https://t.co/xnGgZaHY4U,en
RT @sportsrage: breaking news - my sources tell me sports leagues would like to play .,en
"RT @iplaycornhole: “Will the ACL save live sports during the quarantine? One can only hope”
https://t.co/YVqlRWogNt",en
"Only 8 more weeks to teams take the fields at Boombah Sports Complex for the Cap Classic® Florida!

If that isn't s… https://t.co/2flb7ZkacL",en
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
Juan Rico Academy sports are suspended till further notice,en
RT @mgrant76308: Women are leading the charge to put laws in place to protect female athletes from competing against biological male “trans…,en
RT @TheoVon: Without sports ESPN just a Dave and Busters live,en
RT @SportsNation: ... ne- ... need ... sports https://t.co/8DpjV8ohj3,en
"Canada TRV - For Sports and Athlete:
Subsection 88(1) of the Immigration and Refugee Protection Regulations (IRPR)… https://t.co/bU4Hc6oYYj",en
The once and future Oilers: how the Bakersfield Condors shape up for 2020-21 https://t.co/6OROOko89S,en
"@ColoradoDavidSu Do the major league sports business want money from taxpayers?  I hope not, we can't afford them.",en
"RT @marcushjohnson: Starting to think we legit might be inside the house until like October. No sports, no school, no restaurants. I hate T…",en
"RT @le_Parisien: Coronavirus : «L’Afrique n’est pas un laboratoire», s’insurge Didier Drogba après la polémique sur LCI https://t.co/SixjfN…",fr
"RT @mitchokonta: Nigerian Club edition of pay cuts because of the Coronavirus pandemic ..

The letter was signed by a former Chairman, Hous…",en
"RT @TomVargheseJr: For the record:
If you resume sports without any ability to widely test, trace, treat and isolate every possible #COVID1…",en
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
RT @mgrant76308: Women are leading the charge to put laws in place to protect female athletes from competing against biological male “trans…,en
"RT @SeaTimesSports: Did you miss our live chat with @bcondotta, @stonelarry, @ryandivish, @matt_calkins and @mikevorel? Catch the replay he…",en
